timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y
1756898002.234408,-2.013023,2.372134,-2.454291,3.467647,0.346886,0.070263,0.065905,0.037749,0.070020,0.440406,0.183694,-0.149439,-2.213021,2.371467,-1.453318,3.337859,0.277567,-0.025561,0.031961,-0.097203,0.070519,0.421658,0.204837,0.173743,-2.213021,2.371467,-2.470201,3.459703,0.386430,0.019719,0.081002,0.003365,0.071540,0.285509,0.410149,0.018238,-2.213021,2.371467
1756898002.495210,-2.013023,2.381185,-2.439859,3.478820,0.355062,0.115882,0.089205,0.061095,0.069498,0.094258,0.418811,-0.256602,-2.213021,2.380518,-1.449984,3.342787,0.268893,0.076509,0.031916,-0.046332,0.070071,0.254467,0.372814,0.217622,-2.213021,2.380518,-2.466332,3.470096,0.383865,0.040491,0.072134,-0.018358,0.071416,0.378317,0.317995,0.077536,-2.213021,2.380518
1756898002.719588,-2.013023,2.389987,-2.427057,3.492270,0.362603,0.060979,0.104435,0.037432,0.069897,0.146314,0.431570,-0.205753,-2.213021,2.389321,-1.442956,3.348941,0.264663,0.030034,0.045932,-0.031827,0.070627,0.340175,0.305386,0.202448,-2.213021,2.389321,-2.457557,3.482233,0.383005,0.079428,0.093452,0.006160,0.071428,0.174224,0.468584,0.009847,-2.213021,2.389321
1756898002.961647,-2.013098,2.396903,-2.415695,3.505413,0.367956,0.098491,0.081434,0.034563,0.070318,0.098731,0.442798,-0.210594,-2.213097,2.396236,-1.434951,3.351798,0.261803,0.099274,-0.007797,-0.055264,0.070869,0.250549,0.387936,0.191882,-2.213097,2.396236,-2.443654,3.495189,0.384112,0.126193,0.094043,-0.006965,0.071269,0.118069,0.482334,0.060942,-2.213097,2.396236
1756898003.211847,-2.013153,2.403629,-2.400772,3.513206,0.372135,0.114661,0.025733,0.034127,0.069371,0.339813,0.354109,-0.096039,-2.213152,2.402963,-1.428871,3.351566,0.252368,0.013989,0.006390,-0.045445,0.070655,0.343070,0.354177,0.081576,-2.213152,2.402963,-2.431849,3.505549,0.381371,0.062569,0.066900,-0.020986,0.070814,0.304183,0.390081,0.073470,-2.213152,2.402963
1756898003.463125,-2.013707,2.407707,-2.385057,3.521674,0.378826,0.108231,0.087190,0.054428,0.069392,-0.034494,0.433843,-0.246293,-2.213706,2.407041,-1.422991,3.355947,0.248558,0.054171,0.043906,-0.012755,0.071318,0.352075,0.344857,0.083291,-2.213706,2.407041,-2.421653,3.514422,0.381078,0.085005,0.071668,0.019382,0.070976,-0.038744,0.496021,-0.050471,-2.213706,2.407041
1756898003.753566,-2.015293,2.415110,-2.373885,3.535637,0.385433,0.067853,0.100760,0.038853,0.070434,0.233393,0.412668,-0.148374,-2.215292,2.414443,-1.417483,3.362542,0.247310,0.027450,0.051171,-0.010231,0.070145,0.474472,-0.023065,0.157514,-2.215292,2.414443,-2.410219,3.526670,0.385124,0.077430,0.095074,0.033197,0.071399,0.170168,0.460309,-0.067583,-2.215292,2.414443
1756898003.984554,-2.016023,2.428510,-2.362875,3.550469,0.388935,0.073943,0.081732,0.006446,0.070042,0.160031,0.443328,-0.167091,-2.216022,2.427844,-1.407837,3.368235,0.243843,0.059987,0.026201,-0.039952,0.070501,0.387430,0.301957,0.092881,-2.216022,2.427844,-2.395478,3.542430,0.387713,0.093177,0.080991,-0.009009,0.070716,-0.243226,0.424575,0.103299,-2.216022,2.427844
1756898004.222960,-2.016025,2.432666,-2.350406,3.557379,0.390500,0.109048,0.051900,0.011573,0.069872,0.070966,0.489126,-0.049303,-2.216024,2.432000,-1.403568,3.370468,0.239862,0.023805,0.015543,-0.012991,0.070251,-0.079246,0.478712,-0.121724,-2.216024,2.432000,-2.384540,3.550480,0.386728,0.087200,0.062658,-0.004008,0.070765,0.090521,0.487935,0.022680,-2.216024,2.432000
1756898004.480822,-2.016534,2.437852,-2.337978,3.567910,0.394440,0.075461,0.091115,0.041100,0.070417,-0.030184,0.427451,-0.257802,-2.216533,2.437185,-1.397977,3.375167,0.240097,0.045125,0.059977,-0.006642,0.071314,0.341767,0.262215,0.057473,-2.216533,2.437185,-2.375177,3.560831,0.387999,0.045900,0.075698,0.020841,0.071251,0.155711,0.473420,-0.041556,-2.216533,2.437185
