timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y
1756602101.481823,-1.611824,3.306624,-0.729353,4.004512,0.516494,0.081955,-0.101176,0.057629,0.065650,0.403778,-0.447166,0.000000,-1.811823,3.305958
1756602101.579559,-1.611824,3.306624,-0.721252,3.997490,0.520824,0.110225,-0.101967,0.064156,0.066468,0.438206,-0.435616,0.000000,-1.811823,3.305958
1756602101.677118,-1.611824,3.306624,-0.709918,3.983926,0.528958,0.109853,-0.150954,0.083631,0.067538,0.471207,-0.401794,0.000000,-1.811823,3.305958
1756602101.787659,-1.611824,3.306624,-0.699806,3.969067,0.537362,0.102429,-0.142774,0.088082,0.068292,0.482204,-0.361442,0.000000,-1.811823,3.305958
1756602101.903315,-1.611824,3.306624,-0.688753,3.955607,0.546572,0.113034,-0.141695,0.101888,0.069406,0.591859,0.108381,0.000000,-1.811823,3.305958
1756602102.009179,-1.611824,3.306624,-0.688753,3.955607,0.546572,0.113034,-0.141695,0.101888,0.069539,0.598592,0.044785,0.000000,-1.811823,3.305958
1756602102.103513,-1.611824,3.306624,-0.686466,3.952689,0.548647,0.114444,-0.148474,0.103927,0.069846,0.600372,0.009230,0.000000,-1.811823,3.305958
1756602102.210166,-1.611824,3.306624,-0.675712,3.936853,0.558328,0.102664,-0.155055,0.089667,0.070932,0.599281,0.045441,0.000000,-1.811823,3.305958
1756602102.315621,-1.611824,3.306624,-0.665664,3.921705,0.566543,0.095664,-0.157134,0.073062,0.071884,0.576718,0.171699,0.000000,-1.811823,3.305958
1756602102.414353,-1.611824,3.306624,-0.656441,3.907271,0.569645,0.098761,-0.104509,0.024609,0.072227,0.602091,0.007812,0.000000,-1.811823,3.305958
1756602102.495044,-1.611824,3.306624,-0.645418,3.898730,0.573046,0.116491,-0.079429,0.040268,0.074285,0.495187,0.339425,0.000000,-1.811823,3.305958
1756602102.713498,-1.611502,3.306946,-0.618277,3.875196,0.581543,0.091599,-0.093652,0.015311,0.078315,0.574133,0.175366,0.000000,-1.811501,3.306280
1756602103.298759,-1.611502,3.306946,-0.618277,3.875196,0.581543,0.091599,-0.093652,0.015311,0.078345,0.565656,0.201150,0.000000,-1.811501,3.306280
1756602103.432481,-1.590490,3.327957,-0.560874,3.852100,0.559832,0.091860,-0.042693,-0.042234,0.078097,0.580593,0.153682,0.000000,-1.790489,3.327290
1756602103.609580,-1.585687,3.332760,-0.549951,3.847211,0.554573,0.090656,-0.039834,-0.044585,0.077722,0.584150,0.138133,0.000000,-1.785686,3.332093
1756602103.732234,-1.579977,3.338470,-0.533153,3.839699,0.546562,0.094448,-0.044321,-0.044684,0.077947,0.589086,0.115240,0.000000,-1.779975,3.337804
1756602103.865844,-1.576765,3.341681,-0.522265,3.834109,0.541457,0.087469,-0.055610,-0.034486,0.078252,0.586952,0.128147,0.000000,-1.776764,3.341015
1756602104.003355,-1.571531,3.346915,-0.510374,3.830340,0.537741,0.105365,-0.021643,-0.026636,0.078391,0.598323,-0.047097,0.000000,-1.771530,3.346249
1756602104.096181,-1.562834,3.355612,-0.495764,3.828017,0.534072,0.102983,-0.013338,-0.024078,0.078163,0.628906,-0.250032,0.000000,-1.762833,3.354946
1756602104.196830,-1.546726,3.371327,-0.467654,3.823528,0.530248,0.104729,-0.026519,-0.015532,0.078608,0.542637,-0.256159,0.000000,-1.746725,3.370660
1756602104.294057,-1.538561,3.376001,-0.457048,3.821157,0.529023,0.111219,-0.027347,-0.002146,0.078416,0.340750,-0.493936,-0.000000,-1.738560,3.375331
1756602104.434053,-1.523559,3.376258,-0.445047,3.817689,0.529670,0.122650,-0.040062,0.009146,0.077298,-0.441289,-0.406617,0.000000,-1.723558,3.375588
1756602104.530139,-1.523559,3.376258,-0.445047,3.817689,0.529670,0.122650,-0.040062,0.009146,0.077641,-0.382254,-0.466079,0.000000,-1.723558,3.375588
1756602104.591656,-1.517220,3.376261,-0.440206,3.816355,0.529806,0.120155,-0.021406,-0.006622,0.076816,-0.767417,-0.412360,0.000000,-1.717218,3.375595
1756602104.665050,-1.508484,3.376261,-0.413615,3.798572,0.523086,0.053302,-0.070446,-0.105153,0.078844,-0.301512,-0.521129,0.000000,-1.708483,3.375595
1756602104.784300,-1.507959,3.376261,-0.411185,3.791887,0.511943,0.003863,-0.064274,-0.110809,0.077603,-0.276766,-0.533984,0.000000,-1.707958,3.375595
1756602104.895213,-1.507959,3.376261,-0.412234,3.787999,0.503965,-0.012511,-0.062371,-0.081474,0.076314,-0.477006,-0.365653,0.000000,-1.707958,3.375595
1756602104.975564,-1.507959,3.376261,-0.412824,3.779678,0.498845,-0.009932,-0.099190,-0.027544,0.075107,-0.353542,-0.510407,0.000000,-1.707958,3.375595
1756602105.081338,-1.507959,3.376261,-0.414464,3.768432,0.497381,-0.034317,-0.110619,-0.002548,0.073474,0.153091,-0.579461,0.000000,-1.707958,3.375595
1756602105.178063,-1.507959,3.376261,-0.420885,3.758824,0.499094,-0.075981,-0.103816,0.038924,0.071154,0.165469,-0.576773,0.000000,-1.707958,3.375595
1756602105.289051,-1.507959,3.376261,-0.429244,3.747296,0.503293,-0.057657,-0.120048,0.037669,0.068780,0.555799,0.225742,0.000000,-1.707958,3.375595
1756602105.419871,-1.507959,3.376261,-0.431419,3.734012,0.507760,-0.012769,-0.140252,0.055192,0.066895,0.145071,0.581682,0.000000,-1.707958,3.375595
1756602105.513584,-1.507959,3.376261,-0.431419,3.734012,0.507760,-0.012769,-0.140252,0.055192,0.066963,0.261572,0.564579,0.000000,-1.707958,3.375595
1756602105.591472,-1.507959,3.376261,-0.431843,3.731171,0.508892,-0.027026,-0.144484,0.055953,0.066712,-0.186622,0.823338,0.000000,-1.707958,3.375595
1756602105.683360,-1.507959,3.376261,-0.432074,3.708040,0.500996,0.020967,-0.043879,-0.044796,0.064243,0.455168,0.394225,0.000000,-1.707958,3.375595
1756602105.768638,-1.507959,3.376261,-0.429873,3.704239,0.494761,0.006080,-0.024531,-0.067930,0.063470,0.708583,0.256819,0.000000,-1.707958,3.375595
1756602105.882493,-1.507959,3.376261,-0.434055,3.702821,0.485610,-0.033549,-0.001434,-0.119121,0.062460,0.548239,0.250827,0.000000,-1.707958,3.375595
1756602105.994467,-1.507959,3.376261,-0.435125,3.703870,0.478158,0.020215,0.017333,-0.038304,0.062271,0.583108,0.130433,0.000000,-1.707958,3.375595
1756602106.089430,-1.507959,3.376261,-0.429139,3.705418,0.474696,0.067086,0.019497,-0.028312,0.063624,0.492004,0.344667,0.000000,-1.707958,3.375595
1756602106.184293,-1.507959,3.376261,-0.424597,3.707946,0.473383,0.048226,0.029463,0.006761,0.064295,0.356425,0.489405,0.000000,-1.707958,3.375595
1756602106.284395,-1.507959,3.376261,-0.418118,3.710265,0.476441,0.082957,0.031928,0.048932,0.066354,0.456334,0.405608,0.000000,-1.707958,3.375595
1756602106.383924,-1.507959,3.376261,-0.410050,3.713368,0.480285,0.094219,0.055076,0.050550,0.068971,0.424548,0.437569,0.000000,-1.707958,3.375595
1756602106.486084,-1.507959,3.376261,-0.402763,3.720707,0.485949,0.072804,0.082804,0.067579,0.071931,0.376857,0.493640,0.000000,-1.707958,3.375595
1756602106.595025,-1.507959,3.376261,-0.394143,3.728635,0.493872,0.097479,0.082485,0.083952,0.075235,0.460501,0.386355,0.000000,-1.707958,3.375595
1756602106.675213,-1.507808,3.376261,-0.384349,3.736834,0.501563,0.083906,0.091075,0.072596,0.078906,0.649589,0.241518,0.000000,-1.707807,3.375595
1756602106.778190,-1.499233,3.376547,-0.377789,3.747252,0.508858,0.075014,0.106438,0.076913,0.079733,0.931819,0.799414,0.000000,-1.699232,3.375880
1756602106.902611,-1.476365,3.377427,-0.368523,3.757958,0.516205,0.109795,0.101234,0.064629,0.077644,-0.140324,0.583422,0.000000,-1.676364,3.376761
1756602107.029143,-1.476365,3.377427,-0.368523,3.757958,0.516205,0.109795,0.101234,0.064629,0.077656,-0.033561,0.599125,0.000000,-1.676364,3.376761
1756602107.098168,-1.465353,3.377515,-0.363926,3.761546,0.518817,0.116626,0.079614,0.071132,0.076556,-0.229064,0.554629,0.000000,-1.665352,3.376848
1756602107.660980,-1.424449,3.377515,-0.326355,3.785962,0.534770,0.100114,0.089790,-0.033950,0.079280,-0.589217,0.114188,0.000000,-1.624447,3.376848
1756602107.806678,-1.424449,3.377515,-0.312795,3.829091,0.533034,0.011773,0.107700,0.003390,0.086805,-0.564575,0.203523,0.000000,-1.624447,3.376848
1756602108.090535,-1.382241,3.377515,-0.311621,3.844644,0.533484,0.013314,0.115568,0.004102,0.078397,-0.597937,0.052881,0.000000,-1.582240,3.376848
1756602108.163810,-1.363861,3.377515,-0.308313,3.870910,0.519711,-0.018386,0.059059,-0.069609,0.075759,-0.593514,-0.095788,0.000000,-1.563860,3.376848
1756602108.240108,-1.363861,3.377515,-0.308694,3.873987,0.515171,-0.017107,0.055501,-0.069856,0.076517,-0.589517,-0.122181,0.000000,-1.563860,3.376848
1756602108.338222,-1.363861,3.377515,-0.311593,3.879670,0.511734,-0.053059,0.080785,-0.025725,0.076191,-0.557966,0.227731,0.000000,-1.563860,3.376848
1756602108.422930,-1.363861,3.377515,-0.318334,3.888173,0.509771,-0.073844,0.086109,-0.020170,0.075822,-0.574611,-0.178167,0.000000,-1.563860,3.376848
1756602108.495958,-1.363861,3.377515,-0.324112,3.894785,0.507662,-0.064661,0.101804,-0.047238,0.075443,-0.582871,-0.147255,0.000000,-1.563860,3.376848
1756602108.568197,-1.363861,3.377515,-0.344985,3.903561,0.496338,-0.094107,0.024012,-0.000551,0.070013,-0.601066,0.001820,0.000000,-1.563860,3.376848
1756602108.668911,-1.363861,3.377515,-0.353558,3.907881,0.497249,-0.113943,0.050569,0.018791,0.068166,-0.519528,0.315974,0.000000,-1.563860,3.376848
1756602108.775659,-1.363861,3.377515,-0.365908,3.913335,0.500747,-0.132318,0.038592,0.050608,0.066359,-0.279141,0.542205,0.000000,-1.563860,3.376848
1756602108.875640,-1.363861,3.377515,-0.379689,3.914062,0.504753,-0.125725,0.019293,0.027500,0.063703,-0.081172,0.609434,0.000000,-1.563860,3.376848
1756602108.979537,-1.363861,3.377515,-0.393205,3.917905,0.510709,-0.140746,0.068107,0.078483,0.062264,0.010705,0.609904,0.000000,-1.563860,3.376848
1756602109.086874,-1.363861,3.377515,-0.407329,3.927053,0.518069,-0.128290,0.098499,0.066778,0.060741,0.133872,0.585135,0.000000,-1.563860,3.376848
1756602109.167479,-1.363861,3.377515,-0.418370,3.936215,0.525253,-0.104107,0.101891,0.085219,0.060019,-0.482997,0.364607,0.000000,-1.563860,3.376848
1756602109.264860,-1.363861,3.377515,-0.429039,3.947927,0.534089,-0.096569,0.129300,0.085611,0.060818,0.041778,0.641718,0.000000,-1.563860,3.376848
1756602109.367877,-1.363861,3.377515,-0.436254,3.961596,0.540441,-0.082135,0.130217,0.065851,0.062568,0.011444,0.608706,0.000000,-1.563860,3.376848
1756602109.484944,-1.363861,3.377515,-0.445624,3.970069,0.544992,-0.103456,0.115222,0.045740,0.061557,0.095603,0.604503,0.000000,-1.563860,3.376848
1756602109.605205,-1.363861,3.377515,-0.454998,3.983151,0.551048,-0.079961,0.142341,0.062516,0.062318,0.081140,0.596036,0.000000,-1.563860,3.376848
1756602109.714064,-1.363861,3.377515,-0.454998,3.983151,0.551048,-0.079961,0.142341,0.062516,0.062289,0.087496,0.593818,0.000000,-1.563860,3.376848
1756602109.826605,-1.363861,3.377515,-0.457933,3.988960,0.553400,-0.069160,0.144494,0.057287,0.062858,0.083209,0.594547,0.000000,-1.563860,3.376848
1756602109.935731,-1.363861,3.377515,-0.464534,4.003394,0.558592,-0.065649,0.143910,0.048905,0.064374,0.069579,0.599754,0.000000,-1.563860,3.376848
1756602110.017259,-1.363861,3.377515,-0.472732,4.020580,0.564354,-0.070559,0.143005,0.049669,0.065605,0.058954,0.597256,0.000000,-1.563860,3.376848
1756602110.113800,-1.363861,3.377515,-0.477939,4.031897,0.568358,-0.061346,0.139861,0.048823,0.067214,0.171977,0.576462,0.000000,-1.563860,3.376848
1756602110.198740,-1.363861,3.377515,-0.482581,4.042913,0.572038,-0.057217,0.136776,0.044296,0.068775,0.208066,0.568059,0.000000,-1.563860,3.376848
1756602110.295089,-1.363861,3.377515,-0.487006,4.053804,0.575533,-0.053217,0.135777,0.042968,0.069507,0.215841,0.562402,0.000000,-1.563860,3.376848
1756602110.402746,-1.363861,3.377515,-0.502276,4.091415,0.584543,-0.056502,0.132202,0.026904,0.074972,0.261134,0.540647,0.000000,-1.563860,3.376848
1756602110.500869,-1.363861,3.377515,-0.502276,4.091415,0.584543,-0.056502,0.132202,0.026904,0.075007,0.332826,0.502090,0.000000,-1.563860,3.376848
1756602110.583162,-1.363861,3.377515,-0.503339,4.094026,0.585048,-0.051081,0.129763,0.024859,0.075359,0.257707,0.546018,0.000000,-1.563860,3.376848
1756602110.699901,-1.363633,3.378012,-0.512792,4.125401,0.584940,-0.028914,0.106967,-0.022090,0.078748,0.139257,0.655427,0.000000,-1.563631,3.377027
1756602110.805945,-1.363633,3.378012,-0.512792,4.125401,0.584940,-0.028914,0.106967,-0.022090,0.078731,0.141290,0.660538,0.000000,-1.563631,3.377027
1756602110.893245,-1.363171,3.379425,-0.513289,4.127597,0.584505,-0.022958,0.111528,-0.021061,0.079182,0.311020,0.524204,0.000000,-1.563169,3.378431
1756602111.138777,-1.356565,3.393719,-0.518024,4.155793,0.576364,-0.013847,0.110173,-0.030715,0.077580,0.322512,0.506418,0.000000,-1.556563,3.392721
1756602111.381785,-1.356565,3.393719,-0.518024,4.155793,0.576364,-0.013847,0.110173,-0.030715,0.077611,0.338929,0.495632,0.000000,-1.556563,3.392721
1756602111.472713,-1.351761,3.405563,-0.520904,4.187953,0.567897,0.008429,0.098737,-0.037843,0.077880,0.206487,0.585377,0.000000,-1.551758,3.404563
1756602111.566287,-1.349641,3.411336,-0.520233,4.195989,0.565118,0.011351,0.102441,-0.030678,0.077613,0.115515,0.596768,0.000000,-1.549638,3.410336
1756602111.666008,-1.347842,3.416566,-0.519097,4.206453,0.562106,0.011814,0.105845,-0.030945,0.077677,0.303463,0.577305,0.000000,-1.547840,3.415566
1756602111.768288,-1.346285,3.421170,-0.517933,4.217121,0.559023,0.012634,0.105764,-0.030707,0.078336,0.280543,0.532837,0.000000,-1.546282,3.420170
1756602111.860652,-1.344272,3.426943,-0.516395,4.227284,0.556110,0.017358,0.100334,-0.026374,0.078504,0.209535,0.564953,0.000000,-1.544269,3.425943
1756602111.958864,-1.342400,3.432148,-0.514735,4.235458,0.554284,0.017004,0.106628,-0.018581,0.078545,0.322401,0.506513,0.000000,-1.542397,3.431148
1756602112.223600,-1.339842,3.439030,-0.514067,4.246715,0.552812,0.009333,0.116102,-0.009729,0.078506,0.325690,0.504208,0.000000,-1.539840,3.438030
1756602112.419396,-1.330927,3.461352,-0.508271,4.275586,0.551673,0.015668,0.113779,-0.000419,0.078062,0.337216,0.497503,0.000000,-1.530924,3.460360
1756602112.956789,-1.323974,3.476266,-0.503187,4.295604,0.551532,0.028025,0.106812,-0.013225,0.078233,0.359554,0.480440,0.000000,-1.523973,3.475602
1756602113.030679,-1.305412,3.519899,-0.487839,4.348922,0.543260,0.032188,0.102138,-0.020134,0.078347,-0.133250,-0.585071,0.000000,-1.505411,3.519232
1756602113.110369,-1.302923,3.527620,-0.485269,4.357234,0.541698,0.032507,0.105379,-0.019518,0.078371,-0.185718,-0.570608,0.000000,-1.502922,3.526954
1756602113.217657,-1.301421,3.535825,-0.482586,4.365658,0.540061,0.034187,0.103927,-0.020800,0.078404,-0.223668,-0.556862,0.000000,-1.501420,3.535159
1756602113.779934,-1.298732,3.545844,-0.479321,4.375744,0.538073,0.026868,0.103298,-0.016571,0.078266,-0.250378,-0.545415,0.000000,-1.498731,3.545177
1756602113.851217,-1.294944,3.563816,-0.474497,4.394651,0.468711,-0.010361,-0.006592,-0.121862,0.073054,-0.325132,-0.508219,0.000000,-1.494943,3.563149
1756602113.913694,-1.294944,3.563816,-0.475403,4.394141,0.459210,-0.011842,-0.006087,-0.116563,0.072390,-0.209864,-0.578331,0.000000,-1.494943,3.563149
1756602114.000407,-1.294944,3.563816,-0.476139,4.393777,0.452320,-0.012494,-0.006095,-0.113789,0.071203,0.082293,-0.594626,0.000000,-1.494943,3.563149
1756602114.075227,-1.294944,3.563816,-0.477161,4.393261,0.443327,-0.012654,-0.006730,-0.111401,0.070506,-0.217932,-0.561310,0.000000,-1.494943,3.563149
1756602114.175072,-1.294944,3.563816,-0.481657,4.390466,0.418889,-0.042401,-0.056179,-0.006195,0.067715,0.462986,-0.382405,0.000000,-1.494943,3.563149
1756602114.289672,-1.294944,3.563816,-0.486208,4.382580,0.420743,-0.047029,-0.090185,0.031395,0.065550,0.516881,-0.305547,0.000000,-1.494943,3.563149
1756602114.360636,-1.294944,3.563816,-0.492272,4.373665,0.421973,-0.033222,-0.082307,0.014089,0.062433,0.467861,-0.404864,0.000000,-1.494943,3.563149
1756602114.477819,-1.294944,3.563816,-0.492429,4.366620,0.425432,0.019441,-0.096565,0.063540,0.061541,0.520506,-0.318382,0.000000,-1.494943,3.563149
1756602114.579230,-1.294944,3.563816,-0.488543,4.356132,0.433636,0.045745,-0.113599,0.093729,0.060842,0.568208,-0.230924,0.000000,-1.494943,3.563149
1756602114.705037,-1.294944,3.563816,-0.484873,4.344111,0.443574,0.049993,-0.120344,0.106268,0.059653,0.594364,0.083022,0.000000,-1.494943,3.563149
1756602114.789398,-1.294944,3.563816,-0.484873,4.344111,0.443574,0.049993,-0.120344,0.106268,0.059686,0.584497,0.140849,0.000000,-1.494943,3.563149
1756602114.896929,-1.294944,3.563816,-0.467368,4.319920,0.469225,0.114343,-0.114710,0.125739,0.060675,0.594647,0.081882,0.000000,-1.494943,3.563149
1756602114.991810,-1.294944,3.563816,-0.456330,4.308241,0.480089,0.108402,-0.098437,0.101409,0.061587,0.536127,0.270234,0.000000,-1.494943,3.563149
1756602115.097557,-1.294944,3.563816,-0.445511,4.300971,0.490046,0.108517,-0.061002,0.096768,0.063242,0.550334,0.239715,0.000000,-1.494943,3.563149
1756602115.198525,-1.294944,3.563816,-0.434922,4.294677,0.499341,0.118802,-0.052191,0.090832,0.065050,0.547298,0.249923,0.000000,-1.494943,3.563149
1756602115.302956,-1.294944,3.563816,-0.429778,4.292918,0.502921,0.132372,-0.040453,0.088461,0.066083,0.566970,0.201326,0.000000,-1.494943,3.563149
1756602115.401997,-1.294944,3.563816,-0.427111,4.292125,0.504664,0.133900,-0.039189,0.086508,0.066635,0.561537,0.216611,0.000000,-1.494943,3.563149
1756602115.511964,-1.294944,3.563816,-0.421638,4.290705,0.507961,0.137344,-0.034002,0.080082,0.067785,0.581881,0.153468,0.000000,-1.494943,3.563149
1756602115.601918,-1.294944,3.563816,-0.405282,4.286801,0.517181,0.134027,-0.020935,0.073059,0.071402,0.596166,0.071045,0.000000,-1.494943,3.563149
1756602115.674424,-1.294944,3.563816,-0.394720,4.285620,0.522604,0.130465,-0.010946,0.063404,0.073957,0.442189,0.406362,0.000000,-1.494943,3.563149
1756602115.840207,-1.288881,3.569878,-0.360213,4.282448,0.536361,0.118020,-0.008721,0.038786,0.079382,0.576192,0.168090,0.000000,-1.488880,3.569211
1756602116.006720,-1.288881,3.569878,-0.360213,4.282448,0.536361,0.118020,-0.008721,0.038786,0.079397,0.559852,0.216359,0.000000,-1.488880,3.569211
1756602116.157762,-1.274584,3.584175,-0.345581,4.281351,0.539877,0.127308,0.016516,0.024578,0.077269,0.598255,0.047099,0.000000,-1.474583,3.583508
1756602116.272191,-1.261070,3.597688,-0.327520,4.286750,0.541542,0.128229,0.036783,0.005538,0.077451,0.585613,-0.130962,0.000000,-1.461069,3.597021
1756602116.408762,-1.252693,3.600701,-0.313012,4.289232,0.542935,0.117981,0.009401,0.013829,0.078878,0.525978,-0.288807,0.000000,-1.452691,3.599900
1756602116.558511,-1.239279,3.605282,-0.298549,4.290158,0.544797,0.123084,0.008227,0.013657,0.078511,0.089907,-0.593270,0.000000,-1.439277,3.604287
1756602116.800709,-1.214300,3.608856,-0.277990,4.291962,0.546817,0.127334,0.007735,0.010732,0.077319,-0.421329,-0.427898,0.000000,-1.414298,3.607968
1756602116.906080,-1.191907,3.609335,-0.251806,4.292591,0.547334,0.115378,-0.013254,-0.002844,0.078182,-0.486730,-0.351154,0.000000,-1.391906,3.608586
1756602117.017864,-1.182128,3.609975,-0.240592,4.290292,0.543541,0.092355,-0.040732,-0.047151,0.077663,-0.492412,-0.343169,0.000000,-1.382127,3.609298
1756602117.154632,-1.175867,3.610417,-0.233042,4.284255,0.539222,0.068491,-0.069351,-0.042568,0.076538,-0.496497,-0.337180,0.000000,-1.375866,3.609750
1756602117.247398,-1.175813,3.610421,-0.222387,4.273797,0.531344,0.068490,-0.068372,-0.102758,0.076504,-0.478616,-0.362011,0.000000,-1.375812,3.609755
1756602117.329613,-1.175813,3.610421,-0.218014,4.268192,0.520607,0.029082,-0.051344,-0.103048,0.075602,-0.486073,-0.386812,0.000000,-1.375812,3.609754
1756602117.428389,-1.175813,3.610421,-0.216339,4.264508,0.512613,0.020761,-0.039287,-0.099658,0.074698,-0.567121,-0.198845,0.000000,-1.375812,3.609754
1756602117.533232,-1.175813,3.610421,-0.215562,4.260639,0.505649,0.009157,-0.047732,-0.079417,0.073687,-0.570761,-0.185710,0.000000,-1.375812,3.609754
1756602117.635069,-1.175813,3.610421,-0.215806,4.254388,0.499516,-0.012623,-0.074524,-0.048841,0.072208,-0.599798,0.017480,0.000000,-1.375812,3.609754
1756602117.716591,-1.175813,3.610421,-0.217311,4.245882,0.495184,-0.003337,-0.095933,-0.044285,0.070252,-0.371786,0.470934,0.000000,-1.375812,3.609754
1756602117.796292,-1.175813,3.610421,-0.218941,4.238607,0.492636,-0.028446,-0.093981,-0.024956,0.068629,-0.505682,0.322936,0.000000,-1.375812,3.609754
1756602117.891489,-1.175813,3.610421,-0.233078,4.219583,0.489531,-0.078170,-0.059007,0.014936,0.062369,-0.450317,0.397070,0.000000,-1.375812,3.609754
1756602118.011417,-1.175813,3.610421,-0.242025,4.213623,0.491344,-0.093420,-0.047629,0.019468,0.059857,0.036351,0.599049,0.000000,-1.375812,3.609754
1756602118.105592,-1.175813,3.610421,-0.242025,4.213623,0.491344,-0.093420,-0.047629,0.019468,0.059524,0.214749,0.566251,0.000000,-1.375812,3.609754
1756602118.186195,-1.175813,3.610421,-0.243911,4.212698,0.491737,-0.094308,-0.044815,0.019949,0.059368,-0.188793,0.572986,0.000000,-1.375812,3.609754
1756602118.311246,-1.175813,3.610421,-0.274963,4.209723,0.500960,-0.094854,0.015790,-0.013555,0.052856,-0.116146,0.590037,0.000000,-1.375812,3.609754
1756602118.404266,-1.175813,3.610421,-0.274963,4.209723,0.500960,-0.094854,0.015790,-0.013555,0.052874,-0.202965,0.570701,0.000000,-1.375812,3.609754
1756602118.504084,-1.175813,3.610421,-0.276727,4.210053,0.500686,-0.083764,0.016861,-0.014111,0.052531,-0.158840,0.580739,0.000000,-1.375812,3.609754
1756602118.603616,-1.175813,3.610421,-0.282879,4.213453,0.500091,-0.069529,0.044117,0.014721,0.051294,0.070748,0.596045,0.000000,-1.375812,3.609754
1756602118.690280,-1.175813,3.610421,-0.289398,4.217036,0.501941,-0.088453,0.044987,0.025234,0.050970,0.078156,0.596167,0.000000,-1.375812,3.609754
1756602118.760083,-1.175813,3.610421,-0.315089,4.234569,0.512313,-0.094705,0.081212,0.042360,0.049364,-0.351155,0.492197,0.000000,-1.375812,3.609754
1756602118.859810,-1.175813,3.610421,-0.324188,4.242169,0.515676,-0.075387,0.082697,0.030964,0.048355,0.571248,-0.211773,0.000000,-1.375812,3.609754
1756602118.972401,-1.175813,3.610421,-0.329319,4.251567,0.519279,-0.062070,0.109160,0.056172,0.049092,0.508411,-0.353974,0.000000,-1.375812,3.609754
1756602119.068723,-1.175813,3.610421,-0.339956,4.263669,0.518184,-0.083444,0.093541,-0.067548,0.050068,0.606172,-0.279227,0.000000,-1.375812,3.609754
1756602119.172648,-1.175813,3.610421,-0.343717,4.268816,0.511324,-0.008538,0.029780,-0.063379,0.049066,0.589076,0.167818,0.000000,-1.375812,3.609754
1756602119.294258,-1.175813,3.610421,-0.343583,4.270814,0.506551,0.008057,0.021534,-0.057874,0.048820,0.524878,0.319681,0.000000,-1.375812,3.609754
1756602119.395205,-1.175813,3.610421,-0.343374,4.272254,0.500649,0.017670,0.018544,-0.055743,0.048651,0.461827,0.388795,0.000000,-1.375812,3.609754
1756602119.486687,-1.175813,3.610421,-0.339682,4.274479,0.497688,0.053680,0.031207,-0.014103,0.049528,0.435979,0.420428,0.000000,-1.375812,3.609754
1756602119.595864,-1.175813,3.610421,-0.333464,4.278428,0.497184,0.065242,0.047086,0.000538,0.051456,0.457944,0.392733,0.000000,-1.375812,3.609754
1756602119.694097,-1.175813,3.610421,-0.327158,4.283596,0.498913,0.069516,0.059396,0.033429,0.053760,0.490010,0.348816,0.000000,-1.375812,3.609754
1756602119.770988,-1.175813,3.610421,-0.319144,4.290338,0.503542,0.088690,0.073634,0.052416,0.056986,0.585399,0.137082,0.000000,-1.375812,3.609754
1756602119.871425,-1.175813,3.610421,-0.309750,4.298088,0.509052,0.098010,0.079645,0.055957,0.060107,0.657541,-0.030079,0.000000,-1.375812,3.609754
1756602119.972120,-1.175813,3.610421,-0.299856,4.306535,0.515510,0.110582,0.079252,0.074360,0.064705,0.473962,-0.380946,0.000000,-1.375812,3.609754
1756602120.094322,-1.175813,3.610421,-0.290111,4.312359,0.521841,0.133664,0.060586,0.080918,0.068308,0.609141,-0.002275,0.000000,-1.375812,3.609754
1756602120.190619,-1.175813,3.610421,-0.276217,4.317546,0.527355,0.132717,0.028064,0.042407,0.073288,0.531334,-0.339480,0.000000,-1.375812,3.609754
1756602120.277098,-1.175813,3.610421,-0.264036,4.316863,0.531510,0.129204,-0.007493,0.046237,0.075196,0.439628,-0.458417,0.000000,-1.375812,3.609754
1756602120.391473,-1.175813,3.610421,-0.250778,4.318445,0.533419,0.122059,0.007772,0.003123,0.078364,0.427821,-0.433425,0.000000,-1.375812,3.609754
1756602120.966985,-1.172896,3.610870,-0.239486,4.317295,0.533119,0.103895,-0.034886,0.001414,0.079722,0.480404,0.360156,0.000000,-1.372894,3.610201
1756602121.541671,-1.172896,3.610870,-0.239486,4.317295,0.533119,0.103895,-0.034886,0.001414,0.079799,0.480852,0.359744,0.000000,-1.372894,3.610201
1756602121.770534,-1.114615,3.625629,-0.143947,4.274382,0.526662,0.106900,0.017480,-0.015883,0.077949,0.406313,0.441837,0.000000,-1.314614,3.624955
1756602121.919150,-1.090960,3.627459,-0.118943,4.277857,0.523115,0.099036,0.011280,-0.017567,0.078200,0.359414,0.480695,0.000000,-1.290959,3.626793
1756602122.515222,-1.080468,3.628251,-0.104828,4.279652,0.520907,0.102470,0.013657,-0.013753,0.078926,0.268725,0.536620,0.000000,-1.280467,3.627465
1756602122.875970,-1.001406,3.629217,-0.046987,4.304117,0.521255,0.085916,0.056574,-0.000845,0.077875,-0.590859,0.105363,0.000000,-1.201405,3.628443
1756602123.192856,-0.958648,3.629632,-0.016824,4.323520,0.520454,0.084967,0.058697,0.002701,0.078152,-0.598341,-0.048637,0.000000,-1.158646,3.628824
1756602123.329275,-0.919321,3.631205,0.009362,4.343153,0.512480,0.054111,0.048456,-0.123377,0.077440,-0.577177,-0.170587,0.000000,-1.119319,3.630261
