timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y
1756647800.092716,-1.329999,3.990994,-0.453520,4.813523,0.410384,0.073414,0.021457,0.004019,0.078638,0.334778,0.122065,-0.334098,4.652499,0.431723,0.049318,0.014329,-0.004742,0.078255,0.381342,0.122065
1756647800.179610,-1.329999,3.990994,-0.453520,4.813523,0.410384,0.073414,0.021457,0.004019,0.078646,0.350506,0.149223,-0.334098,4.652499,0.431723,0.049318,0.014329,-0.004742,0.078264,0.371567,0.149223
1756647800.291800,-1.328137,3.991170,-0.452148,4.813897,0.410478,0.065772,0.017046,0.004787,0.078597,0.343866,0.155416,-0.333067,4.652843,0.431618,0.052788,0.019297,-0.005697,0.078103,0.369033,0.155416
1756647800.423912,-1.322632,3.991917,-0.447883,4.814341,0.411320,0.048611,-0.001699,0.007181,0.078317,0.351874,0.172057,-0.328750,4.654639,0.431054,0.049877,0.020519,-0.008561,0.077907,0.361562,0.172057
1756647800.504972,-1.319867,3.992725,-0.442446,4.814256,0.412551,0.056470,0.003467,0.011056,0.078762,0.339805,0.176459,-0.324081,4.656380,0.430571,0.038297,0.014885,0.003538,0.078461,0.359446,0.176459
1756647800.638143,-1.315934,3.993685,-0.437906,4.815126,0.413136,0.058922,0.014525,0.004502,0.078897,0.362054,0.141411,-0.320675,4.657312,0.431621,0.048058,0.009285,0.019155,0.078413,0.374693,0.141411
1756647800.761200,-1.308255,3.995279,-0.431450,4.816698,0.413022,0.069166,0.017505,-0.000962,0.078646,0.370272,0.143438,-0.314035,4.658633,0.434273,0.058688,0.013900,0.023664,0.078310,0.373905,0.143438
1756647800.868300,-1.301370,3.996758,-0.423637,4.818854,0.413160,0.062147,0.021459,-0.010262,0.078939,0.352199,0.170437,-0.308237,4.660080,0.436496,0.058238,0.016172,0.021666,0.078170,0.362316,0.170437
1756647800.987867,-1.297663,3.998698,-0.419034,4.819998,0.412585,0.053748,0.006411,-0.002031,0.078940,0.363270,0.145476,-0.303497,4.661445,0.438142,0.056988,0.016934,0.019687,0.078428,0.373052,0.145476
1756647801.111437,-1.290424,3.999812,-0.413678,4.820795,0.412566,0.056031,0.011698,0.003764,0.078527,0.365662,0.133977,-0.298509,4.663212,0.440070,0.047498,0.016173,0.020807,0.078167,0.377437,0.133977
1756647801.223775,-1.286578,4.001237,-0.408233,4.822143,0.413435,0.057785,0.015023,0.014998,0.078847,0.356324,0.171817,-0.293831,4.664365,0.442301,0.054025,0.010010,0.024772,0.078415,0.361663,0.171817
1756647801.349435,-1.280672,4.002397,-0.402175,4.823161,0.415112,0.060315,0.010355,0.018826,0.078965,0.366172,0.158028,-0.287861,4.665146,0.444641,0.062137,0.009081,0.021220,0.078557,0.367924,0.158028
1756647801.459878,-1.272062,4.004074,-0.395355,4.824966,0.416223,0.054472,0.013452,0.005541,0.078676,0.361160,0.166220,-0.280863,4.666579,0.446517,0.056522,0.013948,0.011024,0.078246,0.364260,0.166220
1756647801.569130,-1.266761,4.006055,-0.389589,4.826285,0.417257,0.056968,0.009865,0.015444,0.078719,0.372479,0.137721,-0.274706,4.667964,0.447473,0.061583,0.011152,0.007462,0.078432,0.375975,0.137721
1756647801.693094,-1.262604,4.007208,-0.385309,4.826979,0.418539,0.051432,0.008292,0.017450,0.078714,0.359653,0.169757,-0.270204,4.668584,0.447868,0.051919,0.005946,0.003133,0.078427,0.362622,0.169757
1756647801.798528,-1.256303,4.009724,-0.378842,4.828863,0.420930,0.056201,0.015653,0.021762,0.078784,0.374411,0.137142,-0.263664,4.669799,0.448781,0.059287,0.010670,0.010631,0.078372,0.376252,0.137142
1756647801.925798,-1.250508,4.010418,-0.374244,4.829923,0.422646,0.054317,0.011414,0.019987,0.078714,0.360517,0.167866,-0.258658,4.670467,0.449552,0.060731,0.006979,0.007381,0.078236,0.363500,0.167866
1756647802.032573,-1.245134,4.012752,-0.367955,4.831572,0.424971,0.054162,0.012868,0.019818,0.078903,0.379441,0.126645,-0.251461,4.671516,0.450567,0.063181,0.007763,0.009337,0.078519,0.379889,0.126645
1756647802.157734,-1.239186,4.013579,-0.363419,4.832423,0.426283,0.056275,0.010192,0.014349,0.078715,0.363771,0.163340,-0.246422,4.672109,0.451151,0.065328,0.006834,0.003627,0.078332,0.365558,0.163340
1756647802.285949,-1.233813,4.015712,-0.357221,4.833617,0.427694,0.050479,0.012276,0.015522,0.078771,0.368925,0.158614,-0.239563,4.672791,0.451255,0.057965,0.005579,0.003401,0.078426,0.367663,0.158614
1756647802.394584,-1.228095,4.017531,-0.351112,4.834659,0.429124,0.051820,0.008526,0.007766,0.078791,0.381093,0.124635,-0.232669,4.673257,0.451650,0.055462,0.004791,0.000656,0.078511,0.380846,0.124635
1756647802.506361,-1.223737,4.019288,-0.346714,4.835658,0.429889,0.057282,0.012288,0.010756,0.078712,0.379061,0.143567,-0.228023,4.673972,0.451885,0.060526,0.010023,0.003801,0.078451,0.373752,0.143567
1756647802.636957,-1.216825,4.020248,-0.340979,4.836706,0.430867,0.055775,0.008082,0.008124,0.078553,0.369007,0.167689,-0.221821,4.674666,0.452232,0.060340,0.004640,0.001137,0.078266,0.363592,0.167689
1756647802.743787,-1.213605,4.023044,-0.334501,4.837338,0.431487,0.052181,0.006186,0.004301,0.078834,0.366569,0.172375,-0.214727,4.675177,0.452015,0.058678,0.005383,-0.003205,0.078779,0.361367,0.172375
1756647802.820909,-1.208587,4.024638,-0.330046,4.837919,0.431956,0.057918,0.007171,0.006665,0.078569,0.382612,0.123452,-0.210068,4.675866,0.451758,0.057976,0.011424,-0.004388,0.078560,0.380875,0.123452
1756647802.942448,-1.201823,4.025591,-0.325297,4.838498,0.432408,0.060397,0.007946,0.004923,0.078142,0.372919,0.168432,-0.205390,4.676584,0.451302,0.058902,0.005513,-0.005026,0.078037,0.363298,0.168432
1756647803.033428,-1.199331,4.026773,-0.319550,4.838809,0.433148,0.056715,-0.001631,0.008513,0.078651,0.366680,0.137434,-0.199713,4.677128,0.450698,0.055107,0.005142,-0.006340,0.078575,0.376056,0.137434
1756647803.150290,-1.197893,4.028095,-0.315208,4.838407,0.433802,0.053219,-0.004848,0.007454,0.078951,0.377728,0.124453,-0.195662,4.677379,0.450195,0.048646,0.003032,-0.006026,0.078981,0.380636,0.124453
1756647803.258084,-1.190732,4.030727,-0.309603,4.838664,0.434225,0.055004,0.009494,0.004624,0.078245,0.382522,0.114047,-0.190394,4.678181,0.449704,0.056734,0.010329,-0.005974,0.078275,0.383862,0.114047
1756647803.366937,-1.183456,4.031831,-0.303401,4.839646,0.434864,0.063983,0.005431,0.007574,0.078038,0.363413,0.152390,-0.184241,4.679308,0.448857,0.060144,0.009850,-0.011268,0.077935,0.370228,0.152390
1756647803.464851,-1.182951,4.032336,-0.298428,4.839774,0.435475,0.058734,-0.002735,0.005228,0.078898,0.372373,0.132486,-0.179745,4.679999,0.447931,0.050388,0.004954,-0.010839,0.078800,0.377879,0.132486
1756647803.552514,-1.180862,4.033608,-0.294181,4.839371,0.435832,0.052342,0.000310,0.001436,0.079040,0.375825,0.129508,-0.175963,4.680280,0.447180,0.049088,0.004845,-0.007003,0.078999,0.378885,0.129508
1756647803.664614,-1.174412,4.035638,-0.289855,4.839332,0.435701,0.057882,-0.002512,-0.000267,0.078248,0.377181,0.125413,-0.171982,4.680563,0.446684,0.052914,0.003933,-0.004484,0.078177,0.380250,0.125413
1756647803.767584,-1.167644,4.036708,-0.283479,4.839534,0.436003,0.064873,0.002600,0.006161,0.078022,0.366278,0.149261,-0.165948,4.681257,0.446288,0.061531,0.008135,-0.004808,0.077895,0.371498,0.149261
1756647803.865061,-1.167392,4.036961,-0.278440,4.839642,0.436594,0.057449,-0.000583,0.004895,0.078989,0.367862,0.141549,-0.161334,4.681839,0.445827,0.050275,0.003467,-0.006300,0.078897,0.374512,0.141549
1756647803.970826,-1.163970,4.038775,-0.273140,4.839270,0.436928,0.055242,-0.000950,0.000508,0.078990,0.374722,0.125772,-0.156787,4.681992,0.445266,0.046321,0.002135,-0.005127,0.078894,0.380128,0.125772
1756647804.101099,-1.156232,4.040684,-0.268610,4.839398,0.436895,0.060289,0.004776,-0.000406,0.078037,0.368577,0.141618,-0.152723,4.682373,0.444736,0.058066,0.007445,-0.007473,0.077825,0.374481,0.141618
1756647804.181690,-1.151155,4.041435,-0.260863,4.839944,0.437207,0.063319,0.003041,0.007923,0.078574,-0.366596,-0.018557,-0.145354,4.683213,0.444227,0.062561,0.006073,-0.000881,0.078328,0.412967,-0.018557
1756647804.307540,-1.150971,4.041620,-0.257406,4.839891,0.437585,0.051664,-0.003736,0.003530,0.079178,0.359954,0.150272,-0.141946,4.683366,0.444122,0.049515,-0.001760,-0.001455,0.079002,0.371105,0.150272
1756647804.426556,-1.145038,4.044433,-0.251484,4.839755,0.437564,0.054313,0.003491,-0.004147,0.078648,0.369457,0.140539,-0.136399,4.683122,0.443956,0.051298,0.002856,-0.003287,0.078488,0.374910,0.140539
1756647804.536640,-1.135563,4.045668,-0.245405,4.840540,0.436954,0.066211,0.009227,-0.011331,0.077851,0.351121,0.136498,-0.130689,4.683620,0.443276,0.056448,0.002762,-0.005238,0.077475,0.376360,0.136498
1756647804.629766,-1.135137,4.046003,-0.238860,4.840767,0.430044,0.030236,0.005476,-0.077396,0.078700,-0.353567,0.208935,-0.124956,4.684239,0.443228,0.051643,0.005188,0.003257,0.078727,0.348046,0.208935
1756647804.739763,-1.134774,4.046365,-0.238533,4.841351,0.424858,-0.021650,0.007945,-0.059894,0.078346,0.383714,0.154939,-0.121442,4.683119,0.443382,0.039538,-0.030144,-0.007225,0.079211,0.369174,0.154939
1756647804.844830,-1.132872,4.048267,-0.241774,4.842432,0.417785,-0.002953,0.014507,-0.059022,0.076751,0.371686,0.161357,-0.118246,4.680519,0.441674,0.034667,-0.019442,-0.026006,0.078755,0.366410,0.161357
1756647804.954915,-1.131351,4.049789,-0.239977,4.844094,0.415158,0.040512,0.021766,-0.010504,0.076694,0.378751,0.132037,-0.114745,4.679579,0.439434,0.048749,-0.006759,-0.027069,0.078721,0.378081,0.132037
1756647805.066003,-1.130666,4.050474,-0.233847,4.846118,0.415401,0.102765,0.008776,-0.034082,0.078033,0.377330,0.142693,-0.110103,4.678232,0.436209,0.039856,-0.015901,-0.044105,0.079134,0.374125,0.142693
1756647805.158151,-1.129026,4.052113,-0.229971,4.847526,0.409434,-0.020578,0.012613,-0.067310,0.078097,0.378669,0.163818,-0.107476,4.678613,0.430280,0.025097,0.006664,-0.075680,0.078814,0.365327,0.163818
1756647805.247631,-1.127378,4.053495,-0.231051,4.847908,0.404155,-0.006322,0.003847,-0.047820,0.077108,0.335334,0.204921,-0.104544,4.678754,0.424385,0.043753,0.000707,-0.067014,0.078599,0.343924,0.204921
1756647805.344694,-1.125541,4.053494,-0.230783,4.848592,0.402045,0.009843,0.014828,-0.023122,0.076809,0.380668,0.158011,-0.101839,4.678740,0.421093,0.043740,-0.000899,-0.042338,0.078610,0.367941,0.158011
1756647805.423835,-1.123037,4.053670,-0.228908,4.850628,0.401952,0.018899,0.024713,0.016513,0.076999,0.381047,0.154607,-0.097226,4.678559,0.417870,0.039975,-0.008991,-0.028628,0.078833,0.369364,0.154607
1756647805.513005,-1.122060,4.053770,-0.226715,4.851863,0.403308,0.056795,0.018616,0.023774,0.077524,0.377821,0.181829,-0.094819,4.677760,0.416263,0.045181,-0.021345,-0.026179,0.078962,0.356723,0.181829
1756647805.588412,-1.119907,4.054174,-0.220167,4.852257,0.402060,0.068622,0.003982,-0.026610,0.078338,0.382196,0.192444,-0.091924,4.676447,0.413949,0.032546,-0.006039,-0.023726,0.078776,0.351112,0.192444
1756647805.714705,-1.116289,4.054199,-0.216919,4.852401,0.401003,0.041901,0.002341,-0.009030,0.078230,0.387375,0.185889,-0.089622,4.676717,0.413049,0.046629,0.010484,-0.010116,0.078469,0.354849,0.185889
1756647805.875837,-1.107304,4.054289,-0.213427,4.853256,0.401539,0.029828,0.011309,0.013430,0.077290,0.350140,0.179946,-0.083175,4.678789,0.413024,0.054409,0.015231,0.003494,0.078143,0.357663,0.179946
1756647805.947558,-1.105398,4.054616,-0.209537,4.854587,0.404648,0.019974,0.021367,0.037528,0.078032,0.376555,0.137915,-0.078157,4.679376,0.413596,0.034993,-0.001885,0.010169,0.078916,0.375924,0.137915
1756647806.054494,-1.088975,4.055863,-0.193370,4.855267,0.414016,0.061165,-0.010161,0.026352,0.078380,0.384391,0.140296,-0.064919,4.679920,0.418895,0.054455,0.015513,0.027052,0.078381,0.374983,0.140296
1756647806.178581,-1.084566,4.056204,-0.188906,4.854894,0.416039,0.049083,0.002091,0.021789,0.078374,0.383758,0.131198,-0.060743,4.681384,0.421034,0.049152,0.015776,0.027008,0.078614,0.378392,0.131198
1756647806.284682,-1.084566,4.056204,-0.188906,4.854894,0.416039,0.049083,0.002091,0.021789,0.078384,0.376562,0.135084,-0.060743,4.681384,0.421034,0.049152,0.015776,0.027008,0.078623,0.377065,0.135084
1756647806.385939,-1.083060,4.056523,-0.187973,4.854992,0.416462,0.045473,0.006559,0.020752,0.078255,0.382380,0.142791,-0.059782,4.681679,0.421564,0.047154,0.013557,0.026430,0.078528,0.374081,0.142791
1756647806.482856,-1.076370,4.056881,-0.185188,4.856452,0.417930,0.038054,0.018043,0.014477,0.077763,0.374157,0.157636,-0.056299,4.682212,0.424358,0.049073,0.007691,0.038758,0.077995,0.368035,0.157636
1756647806.553603,-1.073273,4.057434,-0.181219,4.857039,0.418801,0.059475,0.001236,0.014198,0.077987,0.370909,0.169501,-0.052193,4.682825,0.427134,0.054683,0.009457,0.031502,0.078374,0.362722,0.169501
1756647806.692553,-1.054936,4.058458,-0.165110,4.856325,0.424054,0.059023,-0.003148,0.020476,0.077517,0.378133,0.172785,-0.038162,4.685955,0.432963,0.053510,0.011591,0.011244,0.078022,0.361142,0.172785
1756647806.803440,-1.054936,4.058458,-0.165110,4.856325,0.424054,0.059023,-0.003148,0.020476,0.077527,0.359524,0.185002,-0.038162,4.685955,0.432963,0.053510,0.011591,0.011244,0.078032,0.355058,0.185002
1756647806.905052,-1.054465,4.058737,-0.163946,4.856266,0.424456,0.058094,-0.003296,0.019978,0.077622,0.379094,0.146275,-0.037118,4.686175,0.433167,0.051191,0.010848,0.009854,0.078153,0.372713,0.146275
1756647806.995046,-1.052013,4.058809,-0.159595,4.856644,0.426443,0.056705,0.006619,0.028782,0.078191,0.355483,0.191016,-0.032966,4.687134,0.434104,0.050661,0.011926,0.013262,0.078750,0.351874,0.191016
1756647807.100966,-1.046612,4.059317,-0.155228,4.857268,0.428910,0.055562,0.006532,0.030198,0.078148,0.383003,0.134833,-0.028886,4.688168,0.435258,0.051521,0.013428,0.014482,0.078598,0.377096,0.134833
1756647807.175616,-1.037503,4.060022,-0.149234,4.857731,0.431610,0.063223,0.000148,0.022790,0.077649,0.384084,0.147562,-0.023349,4.689510,0.436399,0.059520,0.014003,0.008819,0.077947,0.372160,0.147562
1756647807.292709,-1.034913,4.060553,-0.145423,4.857313,0.432761,0.064507,-0.009509,0.017831,0.077781,0.349543,0.197403,-0.019967,4.690212,0.436757,0.054247,0.011207,0.004225,0.078138,0.348299,0.197403
1756647807.469643,-1.031242,4.060716,-0.138812,4.856593,0.434825,0.061726,-0.004403,0.022824,0.078346,0.362245,0.183307,-0.014709,4.691624,0.437417,0.050884,0.014815,0.009268,0.078738,0.355914,0.183307
1756647807.557902,-1.019930,4.062199,-0.130669,4.857328,0.437723,0.056189,0.014942,0.018475,0.077758,0.385309,0.133608,-0.007416,4.693498,0.438994,0.056305,0.016179,0.011832,0.077983,0.377429,0.133608
1756647807.671569,-1.015180,4.062765,-0.125729,4.857933,0.439177,0.065156,-0.000348,0.016218,0.077875,0.371777,0.158616,-0.002924,4.694639,0.439946,0.053970,0.011406,0.011398,0.078025,0.367582,0.158616
1756647807.793945,-1.011509,4.063057,-0.119410,4.857731,0.440757,0.057248,-0.003692,0.014315,0.078430,0.365766,0.186491,0.002717,4.695814,0.441235,0.054403,0.012750,0.013883,0.078706,0.354246,0.186491
1756647807.912100,-1.004066,4.064267,-0.113591,4.857774,0.442126,0.061271,0.002169,0.011893,0.077984,0.368993,0.144253,0.007901,4.697148,0.442409,0.051930,0.013948,0.008903,0.078290,0.373457,0.144253
1756647808.013466,-0.996901,4.065017,-0.107062,4.857646,0.443037,0.065955,-0.002635,0.007181,0.077745,0.372384,0.113506,0.013290,4.698683,0.443253,0.053445,0.012710,0.005422,0.078020,0.384008,0.113506
1756647808.131112,-0.994640,4.065276,-0.101943,4.857767,0.443819,0.062336,0.001917,0.012279,0.078355,0.367810,0.139046,0.017662,4.699717,0.443655,0.055222,0.012997,0.005836,0.078655,0.375426,0.139046
1756647808.253539,-0.988168,4.065884,-0.095900,4.857997,0.444777,0.060432,0.002956,0.007614,0.078261,0.380323,0.107137,0.022971,4.700851,0.444200,0.052741,0.008526,0.004689,0.078506,0.385771,0.107137
1756647808.366515,-0.978885,4.066702,-0.088655,4.857850,0.445149,0.060426,-0.005648,0.001140,0.077689,0.387331,0.081439,0.029617,4.702347,0.444492,0.053672,0.012290,-0.001666,0.077992,0.392320,0.081439
1756647808.495077,-0.976646,4.066968,-0.083635,4.857763,0.445455,0.060461,0.002276,0.006716,0.078216,0.365861,0.131915,0.033853,4.703457,0.444374,0.052904,0.012868,0.000458,0.078574,0.377979,0.131915
1756647808.598895,-0.969442,4.067749,-0.076359,4.857938,0.446588,0.061790,0.002572,0.011078,0.078196,0.384427,0.088254,0.040029,4.704533,0.444652,0.053069,0.007116,0.002413,0.078409,0.390547,0.088254
1756647808.704941,-0.961806,4.068386,-0.070067,4.857997,0.447220,0.062059,-0.001454,0.000960,0.077854,0.382339,0.101890,0.045734,4.705485,0.444733,0.055419,0.006546,-0.002434,0.078000,0.387178,0.101890
1756647808.805168,-0.959452,4.068813,-0.065125,4.858101,0.447187,0.060114,0.001725,-0.000083,0.078323,0.377454,0.119261,0.050249,4.705786,0.444504,0.058102,0.002216,-0.001495,0.078467,0.382156,0.119261
1756647808.918856,-0.955160,4.069247,-0.060501,4.858020,0.447354,0.055451,0.003134,0.004796,0.078308,0.382928,0.105711,0.054823,4.705792,0.444478,0.056172,-0.001679,0.000139,0.078471,0.386172,0.105711
1756647809.066900,-0.947653,4.069701,-0.054853,4.858629,0.447733,0.058090,0.008061,0.000701,0.077986,0.384658,0.096214,0.060725,4.705606,0.444693,0.061019,0.004720,0.002797,0.078033,0.388647,0.096214
1756647809.178642,-0.941905,4.070590,-0.047000,4.859663,0.447385,0.054047,0.008646,-0.003029,0.078401,0.372024,0.132863,0.068898,4.705630,0.444931,0.059944,-0.002458,0.003752,0.078459,0.377644,0.132863
1756647809.296288,-0.936893,4.071134,-0.042773,4.860375,0.447128,0.054461,0.008732,-0.002535,0.078262,0.384792,0.110590,0.073539,4.705311,0.445294,0.058035,-0.004713,0.004950,0.078285,0.384761,0.110590
1756647809.409010,-0.929258,4.071877,-0.036204,4.861318,0.446416,0.053483,0.004398,-0.010907,0.078015,0.382002,0.107854,0.080773,4.704730,0.445702,0.057333,-0.010197,0.000296,0.077998,0.385555,0.107854
1756647809.514834,-0.925524,4.072243,-0.030928,4.862084,0.445591,0.050308,0.009910,-0.005905,0.078353,0.375988,0.141852,0.086922,4.703749,0.446215,0.064267,-0.008129,0.008393,0.078411,0.374383,0.141852
1756647809.628406,-0.920258,4.072598,-0.026858,4.862992,0.445113,0.051669,0.014116,-0.005443,0.078181,0.389376,0.092977,0.091907,4.703117,0.446826,0.062540,-0.007254,0.006709,0.078253,0.389433,0.092977
1756647809.705341,-0.913088,4.073019,-0.021629,4.864387,0.444517,0.053547,0.009332,-0.007364,0.077916,0.377523,0.151930,0.098277,4.702570,0.447344,0.061190,-0.005893,0.001523,0.077952,0.370366,0.151930
1756647809.797213,-0.910755,4.073492,-0.017274,4.864987,0.443871,0.053731,0.007302,-0.007696,0.078308,0.380572,0.153268,0.103152,4.701949,0.447331,0.062963,-0.007189,0.000496,0.078381,0.369806,0.153268
1756647809.920433,-0.906321,4.073849,-0.013238,4.865726,0.443271,0.049447,0.009706,-0.006710,0.078256,0.360463,0.182516,0.108058,4.701287,0.447462,0.058096,-0.011135,0.002768,0.078359,0.356269,0.182516
1756647810.022768,-0.899059,4.074213,-0.007954,4.866478,0.442596,0.055179,0.004256,-0.008292,0.077882,0.388393,0.126032,0.114101,4.700508,0.448158,0.063388,-0.002569,0.007917,0.077966,0.379959,0.126032
1756647810.129381,-0.895577,4.074792,-0.002420,4.866836,0.441840,0.057471,0.004024,-0.005153,0.078203,0.377541,0.135762,0.120272,4.699755,0.448595,0.065045,-0.010672,0.005503,0.078409,0.376609,0.135762
1756647810.231551,-0.891150,4.075003,0.001971,4.867123,0.441484,0.053838,0.004257,-0.003554,0.078185,0.393274,0.094715,0.125290,4.699262,0.449176,0.058769,-0.003240,0.007100,0.078489,0.389152,0.094715
1756647810.338781,-0.883458,4.075313,0.007641,4.867486,0.441186,0.061194,-0.001840,-0.003669,0.077767,0.390969,0.122379,0.131192,4.699291,0.449618,0.061140,0.003187,0.001722,0.078070,0.381168,0.122379
1756647810.435870,-0.879869,4.075961,0.013592,4.867330,0.440825,0.055889,0.008639,-0.000529,0.078072,0.385934,0.175526,0.136664,4.699329,0.449435,0.057255,-0.000184,0.000445,0.078389,0.359801,0.175526
1756647810.529820,-0.875532,4.076155,0.018098,4.867669,0.441102,0.056053,0.001235,0.006193,0.078146,0.392813,0.093874,0.141428,4.699459,0.449745,0.060420,0.001947,0.005382,0.078503,0.389196,0.093874
1756647810.645255,-0.869263,4.076451,0.022677,4.867875,0.441727,0.059412,0.003837,0.007620,0.077831,0.391562,0.118124,0.146235,4.699537,0.450008,0.062162,0.001443,0.001106,0.078158,0.382500,0.118124
1756647810.727753,-0.864200,4.077026,0.028638,4.867703,0.442051,0.059605,-0.004674,0.002676,0.077892,0.363733,0.182035,0.152164,4.699229,0.449787,0.057564,-0.006684,-0.003238,0.078195,0.356634,0.182035
1756647810.831448,-0.861994,4.077054,0.032439,4.867363,0.442407,0.063514,-0.006428,0.007890,0.078177,0.383694,0.145408,0.155845,4.698903,0.449737,0.065052,-0.005340,0.000427,0.078493,0.372954,0.145408
1756647810.935496,-0.855072,4.077245,0.038633,4.866583,0.443357,0.061409,0.000165,0.010223,0.077917,0.391018,0.111323,0.161805,4.699031,0.449835,0.052802,0.008643,0.001656,0.078275,0.384528,0.111323
1756647811.014973,-0.849079,4.077375,0.043546,4.866652,0.444032,0.059628,-0.005368,0.004996,0.077729,0.378629,0.153349,0.166328,4.699607,0.450037,0.056897,0.003180,0.001679,0.078004,0.369794,0.153349
1756647811.123600,-0.846697,4.077844,0.048524,4.865911,0.444413,0.066906,-0.007539,0.006877,0.078063,0.384875,0.111313,0.170914,4.699613,0.449962,0.062670,-0.002050,-0.002039,0.078436,0.384559,0.111313
1756647811.230551,-0.840706,4.077984,0.054813,4.865187,0.445090,0.056680,-0.001014,0.006094,0.078011,0.394430,0.094859,0.176833,4.699682,0.449928,0.053020,0.003382,0.001952,0.078412,0.388912,0.094859
1756647811.331486,-0.834232,4.078291,0.059594,4.865457,0.445822,0.062712,0.001729,0.009594,0.077711,0.396816,0.126087,0.181424,4.699985,0.450062,0.064411,0.002591,-0.000340,0.077990,0.379900,0.126087
1756647811.417591,-0.829730,4.078764,0.066058,4.864738,0.446317,0.068329,-0.011005,0.002646,0.077920,0.375687,0.174061,0.187328,4.700181,0.449751,0.055355,-0.000441,-0.005414,0.078228,0.360505,0.174061
1756647811.512279,-0.828187,4.079145,0.070047,4.864051,0.446510,0.060059,-0.014500,0.001776,0.078228,0.380424,0.116666,0.190580,4.700194,0.449504,0.047989,0.001570,-0.003316,0.078540,0.382923,0.116666
1756647811.605841,-0.824312,4.080127,0.074643,4.863484,0.446866,0.061801,-0.001013,0.006391,0.078127,0.386716,0.075450,0.194721,4.700504,0.449612,0.054718,0.004677,0.002859,0.078529,0.393154,0.075450
1756647811.721173,-0.818318,4.082190,0.079981,4.863396,0.447306,0.068204,-0.003455,0.002869,0.077649,0.390778,0.076747,0.199452,4.700869,0.449525,0.061211,0.004742,-0.003992,0.078003,0.392901,0.076747
1756647811.814408,-0.813712,4.083052,0.086843,4.862630,0.447483,0.068512,-0.010194,0.003022,0.077830,0.388762,0.081116,0.205352,4.700907,0.449388,0.059861,-0.003888,-0.003220,0.078156,0.392036,0.081116
1756647811.917227,-0.813154,4.083302,0.091881,4.861555,0.447803,0.057681,-0.014522,0.004632,0.078527,0.385314,0.098924,0.209687,4.700515,0.448958,0.046936,-0.002991,-0.007165,0.078907,0.387900,0.098924
1756647812.008371,-0.807427,4.085068,0.098079,4.860815,0.448179,0.063378,-0.006943,0.001940,0.078208,0.384156,0.063162,0.214293,4.700788,0.448226,0.045197,0.005367,-0.007309,0.078407,0.395369,0.063162
1756647812.120473,-0.799562,4.085897,0.103444,4.860037,0.448454,0.072290,-0.006674,0.004508,0.077443,0.377298,0.107548,0.218755,4.701249,0.447636,0.063150,0.006404,-0.005491,0.077543,0.385733,0.107548
1756647812.214044,-0.796963,4.086553,0.109057,4.859609,0.448920,0.069256,-0.005934,0.006864,0.077975,0.363477,0.167983,0.223872,4.701499,0.447142,0.063050,0.002462,-0.006522,0.078034,0.372822,0.167983
1756647812.349294,-0.796405,4.086646,0.114143,4.858948,0.449446,0.059411,-0.010206,0.006909,0.078722,0.381663,0.102797,0.228442,4.701356,0.446720,0.052699,-0.005341,-0.004266,0.078873,0.386874,0.102797
1756647812.458452,-0.788140,4.087530,0.121521,4.857610,0.449827,0.062145,-0.016666,0.000206,0.078180,0.386169,0.086932,0.234709,4.700563,0.445994,0.052995,-0.005816,-0.009085,0.078150,0.390725,0.086932
1756647812.569649,-0.780213,4.087943,0.128197,4.856455,0.449874,0.066633,-0.009275,0.001204,0.077646,0.383694,0.102678,0.240396,4.700150,0.445211,0.060501,-0.002887,-0.001987,0.077441,0.386884,0.102678
1756647812.671670,-0.779998,4.088065,0.135601,4.855367,0.448012,0.075905,-0.014392,-0.071112,0.078778,0.375256,0.101602,0.246474,4.699658,0.445721,0.052459,-0.005876,0.008510,0.078726,0.387173,0.101602
1756647812.814318,-0.778410,4.088437,0.137804,4.855425,0.441437,-0.023869,0.009104,-0.091132,0.078433,0.386000,0.111650,0.249732,4.699403,0.445859,0.031806,-0.008829,-0.003915,0.079050,0.384403,0.111650
1756647812.908817,-0.774441,4.092382,0.138373,4.856256,0.429739,0.039003,0.015910,-0.081063,0.076464,0.387848,0.114156,0.254231,4.698051,0.444192,0.048652,-0.011004,-0.021843,0.078337,0.383667,0.114156
1756647813.019467,-0.771674,4.092692,0.143080,4.857598,0.425604,0.069633,0.018896,-0.027596,0.076810,0.387048,0.108628,0.258713,4.697407,0.442337,0.058492,-0.007488,-0.022786,0.078507,0.385267,0.108628
1756647813.115847,-0.767607,4.092759,0.150124,4.859299,0.424802,0.069789,0.013167,0.004424,0.077650,0.388476,0.106952,0.264432,4.696343,0.440738,0.059543,-0.011485,-0.013596,0.078635,0.385730,0.106952
1756647813.233020,-0.764297,4.093463,0.155296,4.859621,0.425305,0.059477,-0.004137,0.005652,0.077976,0.386743,0.087895,0.268908,4.695079,0.439522,0.053083,-0.019562,-0.020763,0.078535,0.390539,0.087895
